index,Time,Location,Temperature,Brightness
4048,4,1,-0.971239609,0
4049,5,1,-0.99977133,0
4050,6,1,-0.960170287,0
4051,7,1,-0.855135225,0
4052,8,1,-0.691824111,0
4053,9,1,-0.481366327,0
4054,10,1,-0.238104224,0
4055,11,1,0.021384289,0.021384289
4056,12,1,0.279415498,0.279415498
4057,13,1,0.518405003,0.518405003
4058,14,1,0.722066063,0.722066063
4059,15,1,0.876519514,0.876519514
4060,16,1,0.971239609,0.971239609
4061,17,1,0.99977133,0.99977133
4062,18,1,0.960170287,0.960170287
4063,19,1,0.855135225,0.855135225
4064,20,1,0.691824111,0.691824111
4065,21,1,0.481366327,0.481366327
4066,22,1,0.238104224,0.238104224
4067,23,1,-0.021384289,0
4068,0,1,-0.279415498,0
4069,1,1,-0.518405003,0
4070,2,1,-0.722066063,0
4071,3,1,-0.876519514,0
4072,4,1,-0.971239609,0
4073,5,1,-0.99977133,0
4074,6,1,-0.960170287,0
4075,7,1,-0.855135225,0
4076,8,1,-0.691824111,0
4077,9,1,-0.481366327,0
4078,10,1,-0.238104224,0
4079,11,1,0.021384289,0.021384289
4080,12,1,0.279415498,0.279415498
4081,13,1,0.518405003,0.518405003
4082,14,1,0.722066063,0.722066063
4083,15,1,0.876519514,0.876519514
4084,16,1,0.971239609,0.971239609
4085,17,1,0.99977133,0.99977133
4086,18,1,0.960170287,0.960170287
4087,19,1,0.855135225,0.855135225
4088,20,1,0.691824111,0.691824111
4089,21,1,0.481366327,0.481366327
4090,22,1,0.238104224,0.238104224
4091,23,1,-0.021384289,0
4092,0,1,-0.279415498,0
4093,1,1,-0.518405003,0
4094,2,1,-0.722066063,0
4095,3,1,-0.876519514,0
4096,4,1,-0.971239609,0
4097,5,1,-0.99977133,0
4098,6,1,-0.960170287,0
4099,7,1,-0.855135225,0
4100,8,1,-0.691824111,0
4101,9,1,-0.481366327,0
4102,10,1,-0.238104224,0
4103,11,1,0.021384289,0.021384289
4104,12,1,0.279415498,0.279415498
4105,13,1,0.518405003,0.518405003
4106,14,1,0.722066063,0.722066063
4107,15,1,0.876519514,0.876519514
4108,16,1,0.971239609,0.971239609
4109,17,1,0.99977133,0.99977133
4110,18,1,0.960170287,0.960170287
4111,19,1,0.855135225,0.855135225
4112,20,1,0.691824111,0.691824111
4113,21,1,0.481366327,0.481366327
4114,22,1,0.238104224,0.238104224
4115,23,1,-0.021384289,0
4116,0,1,-0.279415498,0
4117,1,1,-0.518405003,0
4118,2,1,-0.722066063,0
4119,3,1,-0.876519514,0
4120,4,1,-0.971239609,0
4121,5,1,-0.99977133,0
4122,6,1,-0.960170287,0
4123,7,1,-0.855135225,0
4124,8,1,-0.691824111,0
4125,9,1,-0.481366327,0
4126,10,1,-0.238104224,0
4127,11,1,0.021384289,0.021384289
4128,12,1,0.279415498,0.279415498
4129,13,1,0.518405003,0.518405003
4130,14,1,0.722066063,0.722066063
4131,15,1,0.876519514,0.876519514
4132,16,1,0.971239609,0.971239609
4133,17,1,0.99977133,0.99977133
4134,18,1,0.960170287,0.960170287
4135,19,1,0.855135225,0.855135225
4136,20,1,0.691824111,0.691824111
4137,21,1,0.481366327,0.481366327
4138,22,1,0.238104224,0.238104224
4139,23,1,-0.021384289,0
4140,0,1,-0.279415498,0
4141,1,1,-0.518405003,0
4142,2,1,-0.722066063,0
4143,3,1,-0.876519514,0
4144,4,1,-0.971239609,0
4145,5,1,-0.99977133,0
4146,6,1,-0.960170287,0
4147,7,1,-0.855135225,0
4148,8,1,-0.691824111,0
4149,9,1,-0.481366327,0
4150,10,1,-0.238104224,0
4151,11,1,0.021384289,0.021384289
4152,12,1,0.279415498,0.279415498
4153,13,1,0.518405003,0.518405003
4154,14,1,0.722066063,0.722066063
4155,15,1,0.876519514,0.876519514
4156,16,1,0.971239609,0.971239609
4157,17,1,0.99977133,0.99977133
4158,18,1,0.960170287,0.960170287
4159,19,1,0.855135225,0.855135225
4160,20,1,0.691824111,0.691824111
4161,21,1,0.481366327,0.481366327
4162,22,1,0.238104224,0.238104224
4163,23,1,-0.021384289,0
4164,0,1,-0.279415498,0
4165,1,1,-0.518405003,0
4166,2,1,-0.722066063,0
4167,3,1,-0.876519514,0
4168,4,1,-0.971239609,0
4169,5,1,-0.99977133,0
4170,6,1,-0.960170287,0
4171,7,1,-0.855135225,0
4172,8,1,-0.691824111,0
4173,9,1,-0.481366327,0
4174,10,1,-0.238104224,0
4175,11,1,0.021384289,0.021384289
4176,12,1,0.279415498,0.279415498
4177,13,1,0.518405003,0.518405003
4178,14,1,0.722066063,0.722066063
4179,15,1,0.876519514,0.876519514
4180,16,1,0.971239609,0.971239609
4181,17,1,0.99977133,0.99977133
4182,18,1,0.960170287,0.960170287
4183,19,1,0.855135225,0.855135225
4184,20,1,0.691824111,0.691824111
4185,21,1,0.481366327,0.481366327
4186,22,1,0.238104224,0.238104224
4187,23,1,-0.021384289,0
4188,0,1,-0.279415498,0
4189,1,1,-0.518405003,0
4190,2,1,-0.722066063,0
4191,3,1,-0.876519514,0
4192,4,1,-0.971239609,0
4193,5,1,-0.99977133,0
4194,6,1,-0.960170287,0
4195,7,1,-0.855135225,0
4196,8,1,-0.691824111,0
4197,9,1,-0.481366327,0
4198,10,1,-0.238104224,0
4199,11,1,0.021384289,0.021384289
4200,12,1,0.279415498,0.279415498
4201,13,1,0.518405003,0.518405003
4202,14,1,0.722066063,0.722066063
4203,15,1,0.876519514,0.876519514
4204,16,1,0.971239609,0.971239609
4205,17,1,0.99977133,0.99977133
4206,18,1,0.960170287,0.960170287
4207,19,1,0.855135225,0.855135225
4208,20,1,0.691824111,0.691824111
4209,21,1,0.481366327,0.481366327
4210,22,1,0.238104224,0.238104224
4211,23,1,-0.021384289,0
4212,0,1,-0.279415498,0
4213,1,1,-0.518405003,0
4214,2,1,-0.722066063,0
4215,3,1,-0.876519514,0
4216,4,1,-0.971239609,0
4217,5,1,-0.99977133,0
4218,6,1,-0.960170287,0
4219,7,1,-0.855135225,0
4220,8,1,-0.691824111,0
4221,9,1,-0.481366327,0
4222,10,1,-0.238104224,0
4223,11,1,0.021384289,0.021384289
4224,12,1,0.279415498,0.279415498
4225,13,1,0.518405003,0.518405003
4226,14,1,0.722066063,0.722066063
4227,15,1,0.876519514,0.876519514
4228,16,1,0.971239609,0.971239609
4229,17,1,0.99977133,0.99977133
4230,18,1,0.960170287,0.960170287
4231,19,1,0.855135225,0.855135225
4232,20,1,0.691824111,0.691824111
4233,21,1,0.481366327,0.481366327
4234,22,1,0.238104224,0.238104224
4235,23,1,-0.021384289,0
4236,0,1,-0.279415498,0
4237,1,1,-0.518405003,0
4238,2,1,-0.722066063,0
4239,3,1,-0.876519514,0
4240,4,1,-0.971239609,0
4241,5,1,-0.99977133,0
4242,6,1,-0.960170287,0
4243,7,1,-0.855135225,0
4244,8,1,-0.691824111,0
4245,9,1,-0.481366327,0
4246,10,1,-0.238104224,0
4247,11,1,0.021384289,0.021384289
4248,12,1,0.279415498,0.279415498
4249,13,1,0.518405003,0.518405003
4250,14,1,0.722066063,0.722066063
4251,15,1,0.876519514,0.876519514
4252,16,1,0.971239609,0.971239609
4253,17,1,0.99977133,0.99977133
4254,18,1,0.960170287,0.960170287
4255,19,1,0.855135225,0.855135225
4256,20,1,0.691824111,0.691824111
4257,21,1,0.481366327,0.481366327
4258,22,1,0.238104224,0.238104224
4259,23,1,-0.021384289,0
4260,0,1,-0.279415498,0
4261,1,1,-0.518405003,0
4262,2,1,-0.722066063,0
4263,3,1,-0.876519514,0
4264,4,1,-0.971239609,0
4265,5,1,-0.99977133,0
4266,6,1,-0.960170287,0
4267,7,1,-0.855135225,0
4268,8,1,-0.691824111,0
4269,9,1,-0.481366327,0
4270,10,1,-0.238104224,0
4271,11,1,0.021384289,0.021384289
4272,12,1,0.279415498,0.279415498
4273,13,1,0.518405003,0.518405003
4274,14,1,0.722066063,0.722066063
4275,15,1,0.876519514,0.876519514
4276,16,1,0.971239609,0.971239609
4277,17,1,0.99977133,0.99977133
4278,18,1,0.960170287,0.960170287
4279,19,1,0.855135225,0.855135225
4280,20,1,0.691824111,0.691824111
4281,21,1,0.481366327,0.481366327
4282,22,1,0.238104224,0.238104224
4283,23,1,-0.021384289,0
4284,0,1,-0.279415498,0
4285,1,1,-0.518405003,0
4286,2,1,-0.722066063,0
4287,3,1,-0.876519514,0
4288,4,1,-0.971239609,0
4289,5,1,-0.99977133,0
4290,6,1,-0.960170287,0
4291,7,1,-0.855135225,0
4292,8,1,-0.691824111,0
4293,9,1,-0.481366327,0
4294,10,1,-0.238104224,0
4295,11,1,0.021384289,0.021384289
4296,12,1,0.279415498,0.279415498
4297,13,1,0.518405003,0.518405003
4298,14,1,0.722066063,0.722066063
4299,15,1,0.876519514,0.876519514
4300,16,1,0.971239609,0.971239609
4301,17,1,0.99977133,0.99977133
4302,18,1,0.960170287,0.960170287
4303,19,1,0.855135225,0.855135225
4304,20,1,0.691824111,0.691824111
4305,21,1,0.481366327,0.481366327
4306,22,1,0.238104224,0.238104224
4307,23,1,-0.021384289,0
4308,0,1,-0.279415498,0
4309,1,1,-0.518405003,0
4310,2,1,-0.722066063,0
4311,3,1,-0.876519514,0
4312,4,1,-0.971239609,0
4313,5,1,-0.99977133,0
4314,6,1,-0.960170287,0
4315,7,1,-0.855135225,0
4316,8,1,-0.691824111,0
4317,9,1,-0.481366327,0
4318,10,1,-0.238104224,0
4319,11,1,0.021384289,0.021384289
4320,12,1,0.279415498,0.279415498
4321,13,1,0.518405003,0.518405003
4322,14,1,0.722066063,0.722066063
4323,15,1,0.876519514,0.876519514
4324,16,1,0.971239609,0.971239609
4325,17,1,0.99977133,0.99977133
4326,18,1,0.960170287,0.960170287
4327,19,1,0.855135225,0.855135225
4328,20,1,0.691824111,0.691824111
4329,21,1,0.481366327,0.481366327
4330,22,1,0.238104224,0.238104224
4331,23,1,-0.021384289,0
4332,0,1,-0.279415498,0
4333,1,1,-0.518405003,0
4334,2,1,-0.722066063,0
4335,3,1,-0.876519514,0
4336,4,1,-0.971239609,0
4337,5,1,-0.99977133,0
4338,6,1,-0.960170287,0
4339,7,1,-0.855135225,0
4340,8,1,-0.691824111,0
4341,9,1,-0.481366327,0
4342,10,1,-0.238104224,0
4343,11,1,0.021384289,0.021384289
4344,12,1,0.279415498,0.279415498
4345,13,1,0.518405003,0.518405003
4346,14,1,0.722066063,0.722066063
4347,15,1,0.876519514,0.876519514
4348,16,1,0.971239609,0.971239609
4349,17,1,0.99977133,0.99977133
4350,18,1,0.960170287,0.960170287
4351,19,1,0.855135225,0.855135225
4352,20,1,0.691824111,0.691824111
4353,21,1,0.481366327,0.481366327
4354,22,1,0.238104224,0.238104224
4355,23,1,-0.021384289,0
4356,0,1,-0.279415498,0
4357,1,1,-0.518405003,0
4358,2,1,-0.722066063,0
4359,3,1,-0.876519514,0
4360,4,1,-0.971239609,0
4361,5,1,-0.99977133,0
4362,6,1,-0.960170287,0
4363,7,1,-0.855135225,0
4364,8,1,-0.691824111,0
4365,9,1,-0.481366327,0
4366,10,1,-0.238104224,0
4367,11,1,0.021384289,0.021384289
4368,12,1,0.279415498,0.279415498
4369,13,1,0.518405003,0.518405003
4370,14,1,0.722066063,0.722066063
4371,15,1,0.876519514,0.876519514
4372,16,1,0.971239609,0.971239609
4373,17,1,0.99977133,0.99977133
4374,18,1,0.960170287,0.960170287
4375,19,1,0.855135225,0.855135225
4376,20,1,0.691824111,0.691824111
4377,21,1,0.481366327,0.481366327
4378,22,1,0.238104224,0.238104224
4379,23,1,-0.021384289,0
4380,0,1,-0.279415498,0
4381,1,1,-0.518405003,0
4382,2,1,-0.722066063,0
4383,3,1,-0.876519514,0
4384,4,1,-0.971239609,0
4385,5,1,-0.99977133,0
4386,6,1,-0.960170287,0
4387,7,1,-0.855135225,0
4388,8,1,-0.691824111,0
4389,9,1,-0.481366327,0
4390,10,1,-0.238104224,0
4391,11,1,0.021384289,0.021384289
4392,12,1,0.279415498,0.279415498
4393,13,1,0.518405003,0.518405003
4394,14,1,0.722066063,0.722066063
4395,15,1,0.876519514,0.876519514
4396,16,1,0.971239609,0.971239609
4397,17,1,0.99977133,0.99977133
4398,18,1,0.960170287,0.960170287
4399,19,1,0.855135225,0.855135225
4400,20,1,0.691824111,0.691824111
4401,21,1,0.481366327,0.481366327
4402,22,1,0.238104224,0.238104224
4403,23,1,-0.021384289,0
4404,0,1,-0.279415498,0
4405,1,1,-0.518405003,0
4406,2,1,-0.722066063,0
4407,3,1,-0.876519514,0
4408,4,1,-0.971239609,0
4409,5,1,-0.99977133,0
4410,6,1,-0.960170287,0
4411,7,1,-0.855135225,0
4412,8,1,-0.691824111,0
4413,9,1,-0.481366327,0
4414,10,1,-0.238104224,0
4415,11,1,0.021384289,0.021384289
4416,12,1,0.279415498,0.279415498
4417,13,1,0.518405003,0.518405003
4418,14,1,0.722066063,0.722066063
4419,15,1,0.876519514,0.876519514
4420,16,1,0.971239609,0.971239609
4421,17,1,0.99977133,0.99977133
4422,18,1,0.960170287,0.960170287
4423,19,1,0.855135225,0.855135225
4424,20,1,0.691824111,0.691824111
4425,21,1,0.481366327,0.481366327
4426,22,1,0.238104224,0.238104224
4427,23,1,-0.021384289,0
4428,0,1,-0.279415498,0
4429,1,1,-0.518405003,0
4430,2,1,-0.722066063,0
4431,3,1,-0.876519514,0
4432,4,1,-0.971239609,0
4433,5,1,-0.99977133,0
4434,6,1,-0.960170287,0
4435,7,1,-0.855135225,0
4436,8,1,-0.691824111,0
4437,9,1,-0.481366327,0
4438,10,1,-0.238104224,0
4439,11,1,0.021384289,0.021384289
4440,12,1,0.279415498,0.279415498
4441,13,1,0.518405003,0.518405003
4442,14,1,0.722066063,0.722066063
4443,15,1,0.876519514,0.876519514
4444,16,1,0.971239609,0.971239609
4445,17,1,0.99977133,0.99977133
4446,18,1,0.960170287,0.960170287
4447,19,1,0.855135225,0.855135225
4448,20,1,0.691824111,0.691824111
4449,21,1,0.481366327,0.481366327
4450,22,1,0.238104224,0.238104224
4451,23,1,-0.021384289,0
4452,0,1,-0.279415498,0
4453,1,1,-0.518405003,0
4454,2,1,-0.722066063,0
4455,3,1,-0.876519514,0
4456,4,1,-0.971239609,0
4457,5,1,-0.99977133,0
4458,6,1,-0.960170287,0
4459,7,1,-0.855135225,0
4460,8,1,-0.691824111,0
4461,9,1,-0.481366327,0
4462,10,1,-0.238104224,0
4463,11,1,0.021384289,0.021384289
4464,12,1,0.279415498,0.279415498
4465,13,1,0.518405003,0.518405003
4466,14,1,0.722066063,0.722066063
4467,15,1,0.876519514,0.876519514
4468,16,1,0.971239609,0.971239609
4469,17,1,0.99977133,0.99977133
4470,18,1,0.960170287,0.960170287
4471,19,1,0.855135225,0.855135225
4472,20,1,0.691824111,0.691824111
4473,21,1,0.481366327,0.481366327
4474,22,1,0.238104224,0.238104224
4475,23,1,-0.021384289,0
4476,0,1,-0.279415498,0
4477,1,1,-0.518405003,0
4478,2,1,-0.722066063,0
4479,3,1,-0.876519514,0
4480,4,1,-0.971239609,0
4481,5,1,-0.99977133,0
4482,6,1,-0.960170287,0
4483,7,1,-0.855135225,0
4484,8,1,-0.691824111,0
4485,9,1,-0.481366327,0
4486,10,1,-0.238104224,0
4487,11,1,0.021384289,0.021384289
4488,12,1,0.279415498,0.279415498
4489,13,1,0.518405003,0.518405003
4490,14,1,0.722066063,0.722066063
4491,15,1,0.876519514,0.876519514
4492,16,1,0.971239609,0.971239609
4493,17,1,0.99977133,0.99977133
4494,18,1,0.960170287,0.960170287
4495,19,1,0.855135225,0.855135225
4496,20,1,0.691824111,0.691824111
4497,21,1,0.481366327,0.481366327
4498,22,1,0.238104224,0.238104224
4499,23,1,-0.021384289,0
4500,0,1,-0.279415498,0
4501,1,1,-0.518405003,0
4502,2,1,-0.722066063,0
4503,3,1,-0.876519514,0
4504,4,1,-0.971239609,0
4505,5,1,-0.99977133,0
4506,6,1,-0.960170287,0
4507,7,1,-0.855135225,0
4508,8,1,-0.691824111,0
4509,9,1,-0.481366327,0
4510,10,1,-0.238104224,0
4511,11,1,0.021384289,0.021384289
4512,12,1,0.279415498,0.279415498
4513,13,1,0.518405003,0.518405003
4514,14,1,0.722066063,0.722066063
4515,15,1,0.876519514,0.876519514
4516,16,1,0.971239609,0.971239609
4517,17,1,0.99977133,0.99977133
4518,18,1,0.960170287,0.960170287
4519,19,1,0.855135225,0.855135225
4520,20,1,0.691824111,0.691824111
4521,21,1,0.481366327,0.481366327
4522,22,1,0.238104224,0.238104224
4523,23,1,-0.021384289,0
4524,0,1,-0.279415498,0
4525,1,1,-0.518405003,0
4526,2,1,-0.722066063,0
4527,3,1,-0.876519514,0
4528,4,1,-0.971239609,0
4529,5,1,-0.99977133,0
4530,6,1,-0.960170287,0
4531,7,1,-0.855135225,0
4532,8,1,-0.691824111,0
4533,9,1,-0.481366327,0
4534,10,1,-0.238104224,0
4535,11,1,0.021384289,0.021384289
4536,12,1,0.279415498,0.279415498
4537,13,1,0.518405003,0.518405003
4538,14,1,0.722066063,0.722066063
4539,15,1,0.876519514,0.876519514
4540,16,1,0.971239609,0.971239609
4541,17,1,0.99977133,0.99977133
4542,18,1,0.960170287,0.960170287
4543,19,1,0.855135225,0.855135225
4544,20,1,0.691824111,0.691824111
4545,21,1,0.481366327,0.481366327
4546,22,1,0.238104224,0.238104224
4547,23,1,-0.021384289,0
4548,0,1,-0.279415498,0
4549,1,1,-0.518405003,0
4550,2,1,-0.722066063,0
4551,3,1,-0.876519514,0
4552,4,1,-0.971239609,0
4553,5,1,-0.99977133,0
4554,6,1,-0.960170287,0
4555,7,1,-0.855135225,0
4556,8,1,-0.691824111,0
4557,9,1,-0.481366327,0
4558,10,1,-0.238104224,0
4559,11,1,0.021384289,0.021384289
4560,12,1,0.279415498,0.279415498
4561,13,1,0.518405003,0.518405003
4562,14,1,0.722066063,0.722066063
4563,15,1,0.876519514,0.876519514
4564,16,1,0.971239609,0.971239609
4565,17,1,0.99977133,0.99977133
4566,18,1,0.960170287,0.960170287
4567,19,1,0.855135225,0.855135225
4568,20,1,0.691824111,0.691824111
4569,21,1,0.481366327,0.481366327
4570,22,1,0.238104224,0.238104224
4571,23,1,-0.021384289,0
4572,0,1,-0.279415498,0
4573,1,1,-0.518405003,0
4574,2,1,-0.722066063,0
4575,3,1,-0.876519514,0
4576,4,1,-0.971239609,0
4577,5,1,-0.99977133,0
4578,6,1,-0.960170287,0
4579,7,1,-0.855135225,0
4580,8,1,-0.691824111,0
4581,9,1,-0.481366327,0
4582,10,1,-0.238104224,0
4583,11,1,0.021384289,0.021384289
4584,12,1,0.279415498,0.279415498
4585,13,1,0.518405003,0.518405003
4586,14,1,0.722066063,0.722066063
4587,15,1,0.876519514,0.876519514
4588,16,1,0.971239609,0.971239609
4589,17,1,0.99977133,0.99977133
4590,18,1,0.960170287,0.960170287
4591,19,1,0.855135225,0.855135225
4592,20,1,0.691824111,0.691824111
4593,21,1,0.481366327,0.481366327
4594,22,1,0.238104224,0.238104224
4595,23,1,-0.021384289,0
4596,0,1,-0.279415498,0
4597,1,1,-0.518405003,0
4598,2,1,-0.722066063,0
4599,3,1,-0.876519514,0
4600,4,1,-0.971239609,0
4601,5,1,-0.99977133,0
4602,6,1,-0.960170287,0
4603,7,1,-0.855135225,0
4604,8,1,-0.691824111,0
4605,9,1,-0.481366327,0
4606,10,1,-0.238104224,0
4607,11,1,0.021384289,0.021384289
4608,12,1,0.279415498,0.279415498
4609,13,1,0.518405003,0.518405003
4610,14,1,0.722066063,0.722066063
4611,15,1,0.876519514,0.876519514
4612,16,1,0.971239609,0.971239609
4613,17,1,0.99977133,0.99977133
4614,18,1,0.960170287,0.960170287
4615,19,1,0.855135225,0.855135225
4616,20,1,0.691824111,0.691824111
4617,21,1,0.481366327,0.481366327
4618,22,1,0.238104224,0.238104224
4619,23,1,-0.021384289,0
4620,0,1,-0.279415498,0
4621,1,1,-0.518405003,0
4622,2,1,-0.722066063,0
4623,3,1,-0.876519514,0
4624,4,1,-0.971239609,0
4625,5,1,-0.99977133,0
4626,6,1,-0.960170287,0
4627,7,1,-0.855135225,0
4628,8,1,-0.691824111,0
4629,9,1,-0.481366327,0
4630,10,1,-0.238104224,0
4631,11,1,0.021384289,0.021384289
4632,12,1,0.279415498,0.279415498
4633,13,1,0.518405003,0.518405003
4634,14,1,0.722066063,0.722066063
4635,15,1,0.876519514,0.876519514
4636,16,1,0.971239609,0.971239609
4637,17,1,0.99977133,0.99977133
4638,18,1,0.960170287,0.960170287
4639,19,1,0.855135225,0.855135225
4640,20,1,0.691824111,0.691824111
4641,21,1,0.481366327,0.481366327
4642,22,1,0.238104224,0.238104224
4643,23,1,-0.021384289,0
4644,0,1,-0.279415498,0
4645,1,1,-0.518405003,0
4646,2,1,-0.722066063,0
4647,3,1,-0.876519514,0
4648,4,1,-0.971239609,0
4649,5,1,-0.99977133,0
4650,6,1,-0.960170287,0
4651,7,1,-0.855135225,0
4652,8,1,-0.691824111,0
4653,9,1,-0.481366327,0
4654,10,1,-0.238104224,0
4655,11,1,0.021384289,0.021384289
4656,12,1,0.279415498,0.279415498
4657,13,1,0.518405003,0.518405003
4658,14,1,0.722066063,0.722066063
4659,15,1,0.876519514,0.876519514
4660,16,1,0.971239609,0.971239609
4661,17,1,0.99977133,0.99977133
4662,18,1,0.960170287,0.960170287
4663,19,1,0.855135225,0.855135225
4664,20,1,0.691824111,0.691824111
4665,21,1,0.481366327,0.481366327
4666,22,1,0.238104224,0.238104224
4667,23,1,-0.021384289,0
4668,0,1,-0.279415498,0
4669,1,1,-0.518405003,0
4670,2,1,-0.722066063,0
4671,3,1,-0.876519514,0
4672,4,1,-0.971239609,0
4673,5,1,-0.99977133,0
4674,6,1,-0.960170287,0
4675,7,1,-0.855135225,0
4676,8,1,-0.691824111,0
4677,9,1,-0.481366327,0
4678,10,1,-0.238104224,0
4679,11,1,0.021384289,0.021384289
4680,12,1,0.279415498,0.279415498
4681,13,1,0.518405003,0.518405003
4682,14,1,0.722066063,0.722066063
4683,15,1,0.876519514,0.876519514
4684,16,1,0.971239609,0.971239609
4685,17,1,0.99977133,0.99977133
4686,18,1,0.960170287,0.960170287
4687,19,1,0.855135225,0.855135225
4688,20,1,0.691824111,0.691824111
4689,21,1,0.481366327,0.481366327
4690,22,1,0.238104224,0.238104224
4691,23,1,-0.021384289,0
4692,0,1,-0.279415498,0
4693,1,1,-0.518405003,0
4694,2,1,-0.722066063,0
4695,3,1,-0.876519514,0
4696,4,1,-0.971239609,0
4697,5,1,-0.99977133,0
4698,6,1,-0.960170287,0
4699,7,1,-0.855135225,0
4700,8,1,-0.691824111,0
4701,9,1,-0.481366327,0
4702,10,1,-0.238104224,0
4703,11,1,0.021384289,0.021384289
4704,12,1,0.279415498,0.279415498
4705,13,1,0.518405003,0.518405003
4706,14,1,0.722066063,0.722066063
4707,15,1,0.876519514,0.876519514
4708,16,1,0.971239609,0.971239609
4709,17,1,0.99977133,0.99977133
4710,18,1,0.960170287,0.960170287
4711,19,1,0.855135225,0.855135225
4712,20,1,0.691824111,0.691824111
4713,21,1,0.481366327,0.481366327
4714,22,1,0.238104224,0.238104224
4715,23,1,-0.021384289,0
4716,0,1,-0.279415498,0
4717,1,1,-0.518405003,0
4718,2,1,-0.722066063,0
4719,3,1,-0.876519514,0
4720,4,1,-0.971239609,0
4721,5,1,-0.99977133,0
4722,6,1,-0.960170287,0
4723,7,1,-0.855135225,0
4724,8,1,-0.691824111,0
4725,9,1,-0.481366327,0
4726,10,1,-0.238104224,0
4727,11,1,0.021384289,0.021384289
4728,12,1,0.279415498,0.279415498
4729,13,1,0.518405003,0.518405003
4730,14,1,0.722066063,0.722066063
4731,15,1,0.876519514,0.876519514
4732,16,1,0.971239609,0.971239609
4733,17,1,0.99977133,0.99977133
4734,18,1,0.960170287,0.960170287
4735,19,1,0.855135225,0.855135225
4736,20,1,0.691824111,0.691824111
4737,21,1,0.481366327,0.481366327
4738,22,1,0.238104224,0.238104224
4739,23,1,-0.021384289,0
4740,0,1,-0.279415498,0
4741,1,1,-0.518405003,0
4742,2,1,-0.722066063,0
4743,3,1,-0.876519514,0
4744,4,1,-0.971239609,0
4745,5,1,-0.99977133,0
4746,6,1,-0.960170287,0
4747,7,1,-0.855135225,0
4748,8,1,-0.691824111,0
4749,9,1,-0.481366327,0
4750,10,1,-0.238104224,0
4751,11,1,0.021384289,0.021384289
4752,12,1,0.279415498,0.279415498
4753,13,1,0.518405003,0.518405003
4754,14,1,0.722066063,0.722066063
4755,15,1,0.876519514,0.876519514
4756,16,1,0.971239609,0.971239609
4757,17,1,0.99977133,0.99977133
4758,18,1,0.960170287,0.960170287
4759,19,1,0.855135225,0.855135225
4760,20,1,0.691824111,0.691824111
4761,21,1,0.481366327,0.481366327
4762,22,1,0.238104224,0.238104224
4763,23,1,-0.021384289,0
4764,0,1,-0.279415498,0
4765,1,1,-0.518405003,0
4766,2,1,-0.722066063,0
4767,3,1,-0.876519514,0
4768,4,1,-0.971239609,0
4769,5,1,-0.99977133,0
4770,6,1,-0.960170287,0
4771,7,1,-0.855135225,0
4772,8,1,-0.691824111,0
4773,9,1,-0.481366327,0
4774,10,1,-0.238104224,0
4775,11,1,0.021384289,0.021384289
4776,12,1,0.279415498,0.279415498
4777,13,1,0.518405003,0.518405003
4778,14,1,0.722066063,0.722066063
4779,15,1,0.876519514,0.876519514
4780,16,1,0.971239609,0.971239609
4781,17,1,0.99977133,0.99977133
4782,18,1,0.960170287,0.960170287
4783,19,1,0.855135225,0.855135225
4784,20,1,0.691824111,0.691824111
4785,21,1,0.481366327,0.481366327
4786,22,1,0.238104224,0.238104224
4787,23,1,-0.021384289,0
4788,0,1,-0.279415498,0
4789,1,1,-0.518405003,0
4790,2,1,-0.722066063,0
4791,3,1,-0.876519514,0
4792,4,1,-0.971239609,0
4793,5,1,-0.99977133,0
4794,6,1,-0.960170287,0
4795,7,1,-0.855135225,0
4796,8,1,-0.691824111,0
4797,9,1,-0.481366327,0
4798,10,1,-0.238104224,0
4799,11,1,0.021384289,0.021384289
4800,12,1,0.279415498,0.279415498
4801,13,1,0.518405003,0.518405003
4802,14,1,0.722066063,0.722066063
4803,15,1,0.876519514,0.876519514
4804,16,1,0.971239609,0.971239609
4805,17,1,0.99977133,0.99977133
4806,18,1,0.960170287,0.960170287
4807,19,1,0.855135225,0.855135225
4808,20,1,0.691824111,0.691824111
4809,21,1,0.481366327,0.481366327
4810,22,1,0.238104224,0.238104224
4811,23,1,-0.021384289,0
4812,0,1,-0.279415498,0
4813,1,1,-0.518405003,0
4814,2,1,-0.722066063,0
4815,3,1,-0.876519514,0
4816,4,1,-0.971239609,0
4817,5,1,-0.99977133,0
4818,6,1,-0.960170287,0
4819,7,1,-0.855135225,0
4820,8,1,-0.691824111,0
4821,9,1,-0.481366327,0
4822,10,1,-0.238104224,0
4823,11,1,0.021384289,0.021384289
4824,12,1,0.279415498,0.279415498
4825,13,1,0.518405003,0.518405003
4826,14,1,0.722066063,0.722066063
4827,15,1,0.876519514,0.876519514
4828,16,1,0.971239609,0.971239609
4829,17,1,0.99977133,0.99977133
4830,18,1,0.960170287,0.960170287
4831,19,1,0.855135225,0.855135225
4832,20,1,0.691824111,0.691824111
4833,21,1,0.481366327,0.481366327
4834,22,1,0.238104224,0.238104224
4835,23,1,-0.021384289,0
4836,0,1,-0.279415498,0
4837,1,1,-0.518405003,0
4838,2,1,-0.722066063,0
4839,3,1,-0.876519514,0
4840,4,1,-0.971239609,0
4841,5,1,-0.99977133,0
4842,6,1,-0.960170287,0
4843,7,1,-0.855135225,0
4844,8,1,-0.691824111,0
4845,9,1,-0.481366327,0
4846,10,1,-0.238104224,0
